pwmcount, residuebefore, residueafter,diff,scaling
5,1903,2112,209,
5,2155,1871,-284,
5,1915,1647,-268,
5,1691,1677,-14,
5,1720,2228,508,
5,2271,1791,-480,
5,1831,2300,469,
5,2342,1961,-381,
5,2003,1735,-268,
5,1777,2140,363,
5,2183,1747,-436,
5,1792,1735,-57,
5,1779,1763,-16,
5,1805,2167,362,
5,2211,2150,-61,
5,2195,2183,-12,
5,2227,2002,-225,
5,2046,1563,-483,
5,1605,1911,306,
5,1960,1944,-16,
5,1987,2017,30,
5,2060,1469,-591,
5,1511,1657,146,
5,1698,1956,258,
5,1998,1821,-177,
5,1863,2316,453,
5,2358,2200,-158,
5,2239,1493,-746,
5,1536,1679,143,
5,1723,1723,0,
5,1763,1863,100,
5,1907,2104,197,
5,2146,2239,93,
5,2283,1954,-329,
5,1997,1515,-482,
5,1558,1755,197,
5,1795,2102,307,
5,2146,1710,-436,
5,1753,1839,86,
5,1880,2035,155,
5,2077,1899,-178,
5,1944,1987,43,
5,2028,2177,149,
5,2221,2100,-121,
5,2143,2026,-117,
5,2070,1891,-179,
5,1936,1865,-71,
5,1906,1687,-219,
5,1731,2127,396,
5,2171,1471,-700,
5,1514,1759,245,
5,1799,1787,-12,
5,1827,2327,500,
5,2367,1988,-379,
5,2026,1961,-65,
5,2001,2150,149,
5,2194,2376,182,
5,2420,1675,-745,
5,1717,1447,-270,
5,1491,1735,244,
5,1777,2016,239,
5,2059,1623,-436,
5,1664,1863,199,
5,1904,2046,142,
5,2091,1711,-380,
5,1755,1687,-68,
5,1729,1926,197,
5,1972,1695,-277,
5,1736,2036,300,
5,2078,2065,-13,
5,2111,2052,-59,
5,2095,1801,-294,
5,1841,2126,285,
5,2171,1785,-386,
5,1827,2130,303,
5,2173,2000,-173,
5,2044,1615,-429,
5,1657,2111,454,
5,2155,1879,-276,
5,1921,1853,-68,
5,1895,2156,261,
5,2199,1561,-638,
5,1604,2057,453,
5,2103,2035,-68,
5,2077,1699,-378,
5,1740,2296,556,
5,2339,2112,-227,
5,2156,2352,196,
5,2396,1895,-501,
5,1941,1923,-18,
5,1970,1531,-439,
5,1572,2340,768,
5,2383,1587,-796,
5,1629,1501,-128,
5,1543,1948,405,
5,1989,2402,413,
5,2446,1853,-593,
5,1895,2096,201,
5,2140,1867,-273,
5,1907,1887,-20,
5,1936,2088,152,
5,2131,2122,-9,
5,2164,2046,-118,
5,2087,1807,-280,
5,1849,1782,-67,
5,1822,1815,-7,
5,1856,1685,-171,
5,1728,1759,31,
5,1800,1685,-115,
5,1728,1915,187,
5,1960,1936,-24,
5,1977,2016,39,
5,2059,1513,-546,
5,1556,1491,-65,
5,1536,2047,511,
5,2094,1713,-381,
5,1756,1879,123,
5,1923,1751,-172,
5,1794,1615,-179,
5,1659,2376,717,
5,2420,1671,-749,
5,1713,1443,-270,
5,1487,2154,667,
5,2197,1457,-740,
5,1501,1907,406,
5,1956,2192,236,
5,2235,2167,-68,
5,2211,2148,-63,
5,2191,1503,-688,
5,1544,1954,410,
5,1996,2074,78,
5,2116,1901,-215,
5,1944,2242,298,
5,2287,1491,-796,
5,1536,1992,456,
5,2034,2114,80,
5,2157,2147,-10,
5,2191,1822,-369,
5,1861,2166,305,
5,2207,2036,-171,
5,2079,1847,-232,
5,1888,1932,44,
5,1974,2175,201,
5,2218,1775,-443,
5,1817,2216,399,
5,2260,1669,-591,
5,1709,1966,257,
5,2009,1829,-180,
5,1870,1913,43,
5,1956,1891,-65,
5,1936,2139,203,
5,2175,1847,-328,
5,1891,2151,260,
5,2194,1613,-581,
5,1656,1845,189,
5,1887,1935,48,
5,1976,1699,-277,
5,1739,2149,410,
5,2194,2331,137,
5,2375,2152,-223,
5,2195,1763,-432,
5,1807,2007,200,
5,2047,1976,-71,
5,2018,1587,-431,
5,1630,1986,356,
5,2028,2271,243,
5,2315,2254,-61,
5,2297,2341,44,
5,2383,1855,-528,
5,1895,2047,152,
5,2094,2181,87,
5,2225,2010,-215,
5,2047,2140,93,
5,2183,2117,-66,
5,2163,2145,-18,
5,2190,2072,-118,
5,2117,2356,239,
5,2399,2071,-328,
5,2115,1887,-228,
5,1932,2186,254,
5,2230,2058,-172,
5,2102,2298,196,
5,2344,1699,-645,
5,1740,1527,-213,
5,1571,1928,357,
5,1971,2168,197,
5,2211,1879,-332,
5,1920,1903,-17,
5,1952,1835,-117,
5,1876,2180,304,
5,2225,2207,-18,
5,2250,2181,-69,
5,2223,2213,-10,
5,2255,1932,-323,
5,1974,1901,-73,
5,1946,1940,-6,
5,1982,1706,-276,
5,1746,2311,565,
5,2355,1980,-375,
5,2022,1747,-275,
5,1792,1871,79,
5,1913,2272,359,
5,2315,1981,-334,
5,2023,1958,-65,
5,2001,1775,-226,
5,1818,1653,-165,
5,1695,1622,-73,
5,1664,2016,352,
5,2059,1938,-121,
5,1981,2134,153,
5,2175,1899,-276,
5,1944,1567,-377,
5,1611,2017,406,
5,2060,1887,-173,
5,1936,1497,-439,
5,1541,1738,197,
5,1781,2135,354,
5,2175,2009,-166,
5,2047,1661,-386,
5,1705,1482,-223,
5,1524,1984,460,
5,2025,1811,-214,
5,1850,2150,300,
5,2194,2020,-174,
5,2063,1791,-272,
5,1833,1723,-110,
5,1763,1537,-226,
5,1579,2352,773,
5,2398,1911,-487,
5,1956,2264,308,
5,2303,1819,-484,
5,1862,2160,298,
5,2203,1759,-444,
5,1803,1791,-12,
5,1835,2350,515,
5,2393,2125,-268,
5,2171,1823,-348,
5,1869,2227,358,
5,2271,2006,-265,
5,2047,2142,95,
5,2187,2226,39,
5,2269,1983,-286,
5,2024,1645,-379,
5,1685,2002,317,
5,2045,2196,151,
5,2239,1706,-533,
5,1747,1940,193,
5,1983,1711,-272,
5,1753,1689,-64,
5,1731,1819,88,
5,1860,2325,465,
5,2367,1830,-537,
5,1871,1655,-216,
5,1697,1739,42,
5,1779,1461,-318,
5,1503,1911,408,
5,1956,1887,-69,
5,1936,1663,-273,
5,1703,2047,344,
5,2094,1811,-283,
5,1853,1959,106,
5,1999,1671,-328,
5,1714,1867,153,
5,1908,2261,353,
5,2303,2134,-169,
5,2175,2368,193,
5,2413,2088,-325,
5,2133,1960,-173,
5,2001,1831,-170,
5,1875,2074,199,
5,2119,2003,-116,
5,2047,1765,-282,
5,1806,1945,139,
5,1988,1517,-471,
5,1558,1501,-57,
5,1543,1849,306,
5,1891,2244,353,
5,2287,2152,-135,
5,2195,1971,-224,
5,2012,1899,-113,
5,1946,2187,241,
5,2231,1741,-490,
5,1783,1988,205,
5,2030,2024,-6,
5,2067,1694,-373,
5,1736,1783,47,
5,1823,2298,475,
5,2341,1851,-490,
5,1893,1731,-162,
5,1774,2128,354,
5,2171,1946,-225,
5,1988,1653,-335,
5,1695,1843,148,
5,1886,1467,-419,
5,1510,1975,465,
5,2016,1529,-487,
5,1573,1879,306,
5,1920,2177,257,
5,2220,1693,-527,
5,1736,1787,51,
5,1829,1710,-119,
5,1749,2107,358,
5,2150,2043,-107,
5,2083,1497,-586,
5,1539,1587,48,
5,1629,1984,355,
5,2027,2228,201,
5,2271,1789,-482,
5,1831,1833,2,
5,1875,1928,53,
5,1970,2133,163,
5,2175,2175,0,
5,2219,2265,46,
5,2309,2202,-107,
5,2243,2391,148,
55,2399,1767,-632,
5,1807,2116,309,
5,2159,1521,-638,
5,1564,1978,414,
5,2019,2117,98,
5,2159,1992,-167,
5,2036,1977,-59,
5,2019,2073,54,
5,2118,1999,-119,
5,2042,2131,89,
5,2175,2160,-15,
5,2206,2135,-71,
5,2175,1689,-486,
5,1732,1519,-213,
5,1563,1767,204,
5,1807,2061,254,
5,2105,1831,-274,
5,1875,1763,-112,
5,1804,2214,410,
5,2254,2140,-114,
5,2183,2216,33,
5,2260,1833,-427,
5,1874,1965,91,
5,2008,1583,-425,
5,1627,2027,400,
5,2071,1847,-224,
5,1888,2356,468,
5,2399,1968,-431,
5,2011,1787,-224,
5,1831,2396,565,
5,2439,2159,-280,
5,2203,1771,-432,
5,1813,1635,-178,
5,1678,1667,-11,
5,1709,2057,348,
5,2102,2090,-12,
5,2135,1699,-436,
5,1739,2248,509,
5,2291,1805,-486,
5,1846,1519,-327,
5,1563,1863,300,
5,1907,2054,147,
5,2099,1871,-228,
5,1913,2320,407,
5,2364,1827,-537,
5,1868,1907,39,
5,1952,2090,138,
5,2135,2077,-58,
5,2119,1954,-165,
5,1997,1928,-69,
5,1971,1903,-68,
5,1948,1783,-165,
5,1824,2086,262,
5,2130,2229,99,
5,2271,1783,-488,
5,1823,2287,464,
5,2330,1643,-687,
5,1685,1775,90,
5,1819,1649,-170,
5,1691,2146,455,
5,2189,1819,-370,
5,1859,1843,-16,
5,1885,2240,355,
5,2283,2232,-51,
5,2275,2099,-176,
5,2143,2188,45,
5,2232,1847,-385,
5,1889,2193,304,
5,2239,1961,-278,
5,2003,1891,-112,
5,1936,2031,95,
5,2073,1641,-432,
5,1683,2192,509,
5,2236,2016,-220,
5,2058,1942,-116,
5,1985,1823,-162,
5,1865,2022,157,
5,2063,1743,-320,
5,1783,2190,407,
5,2234,2373,139,
5,2414,1775,-639,
5,1819,1861,42,
5,1904,1997,93,
5,2040,1561,-479,
5,1604,2064,460,
5,2108,1613,-495,
5,1657,1803,146,
5,1842,1823,-19,
5,1867,1543,-324,
5,1587,1941,354,
5,1983,1553,-430,
5,1595,1527,-68,
5,1569,2072,503,
5,2117,2044,-73,
5,2087,1859,-228,
5,1900,1727,-173,
5,1770,2222,452,
5,2267,1891,-376,
5,1936,1759,-177,
5,1801,1887,86,
5,1936,1718,-218,
5,1758,2217,459,
5,2260,1727,-533,
5,1767,1867,100,
5,1908,2054,146,
5,2095,1773,-322,
5,1815,1651,-164,
5,1694,1940,246,
5,1982,1705,-277,
5,1747,2365,618,
5,2408,2242,-166,
5,2286,1532,-754,
5,1575,2187,612,
5,2231,1750,-481,
5,1793,1827,34,
5,1870,2069,199,
5,2114,2166,52,
5,2211,1837,-374,
5,1878,1932,54,
5,1973,1903,-70,
5,1952,2047,95,
5,2092,2131,39,
5,2174,1581,-593,
5,1623,2081,458,
5,2127,2073,-54,
5,2111,2264,153,
5,2303,2208,-95,
5,2254,1759,-495,
5,1803,1839,36,
5,1879,2033,154,
5,2077,1911,-166,
5,1956,2046,90,
5,2090,1711,-379,
5,1752,2167,415,
5,2211,1839,-372,
5,1879,1859,-20,
5,1901,2002,101,
5,2044,1719,-325,
5,1762,2332,570,
5,2375,1839,-536,
5,1883,1765,-118,
5,1807,2111,304,
5,2154,1871,-283,
5,1914,1955,41,
5,1996,1731,-265,
5,1774,2386,612,
5,2428,2319,-109,
5,2365,1942,-423,
5,1983,1723,-260,
5,1764,1911,147,
5,1954,1517,-437,
5,1560,2073,513,
5,2118,2046,-72,
5,2089,2072,-17,
5,2115,1950,-165,
5,1992,1511,-481,
5,1553,2384,831,
5,2426,1522,-904,
5,1567,2282,715,
5,2325,1789,-536,
5,1829,2026,197,
5,2068,2376,308,
5,2422,2197,-225,
5,2239,1647,-592,
5,1691,2379,688,
5,2420,2109,-311,
5,2150,1767,-383,
5,1810,1485,-325,
5,1529,1875,346,
5,1916,1639,-277,
5,1681,1827,146,
5,1868,2228,360,
5,2271,2156,-115,
5,2199,1763,-436,
5,1804,1956,152,
5,1998,1887,-111,
5,1932,1815,-117,
5,1859,1958,99,
5,1999,1827,-172,
5,1869,1759,-110,
5,1801,1474,-327,
5,1515,2014,499,
5,2057,1530,-527,
5,1573,1657,84,
5,1698,1691,-7,
5,1735,1817,82,
5,1861,2046,185,
5,2089,1605,-484,
5,1647,2008,361,
5,2047,1455,-592,
5,1496,2163,667,
5,2207,1603,-604,
5,1647,2047,400,
5,2092,1503,-589,
5,1547,2203,656,
5,2245,2132,-113,
5,2175,1635,-540,
5,1679,2183,504,
5,2226,2104,-122,
5,2148,2080,-68,
5,2123,1907,-216,
5,1952,1519,-433,
5,1561,1647,86,
5,1689,2144,455,
5,2190,2228,38,
5,2271,1831,-440,
5,1873,1557,-316,
5,1597,1952,355,
5,1992,1622,-370,
5,1663,1972,309,
5,2012,1695,-317,
5,1739,1559,-180,
5,1601,2216,615,
5,2259,2398,139,
5,2441,2103,-338,
5,2147,1875,-272,
5,1920,1703,-217,
5,1745,2104,359,
5,2147,2031,-116,
5,2075,2000,-75,
5,2044,2030,-14,
5,2072,1895,-177,
5,1940,2243,303,
5,2286,1491,-795,
5,1533,1938,405,
5,1981,1755,-226,
5,1795,1791,-4,
5,1833,1867,34,
5,1907,1743,-164,
5,1785,1823,38,
5,1863,1799,-64,
5,1839,2236,397,
5,2282,1638,-644,
5,1679,1765,86,
5,1808,1855,47,
5,1897,1779,-118,
5,1821,2126,305,
5,2170,1881,-289,
5,1921,2170,249,
5,2215,1887,-328,
5,1932,1710,-222,
5,1751,1639,-112,
5,1681,2191,510,
5,2236,1549,-687,
5,1591,1952,361,
5,1995,2188,193,
5,2231,1959,-272,
5,2000,1979,-21,
5,2020,1595,-425,
5,1636,1627,-9,
5,1669,1663,-6,
5,1707,2164,457,
5,2208,1933,-275,
5,1977,1650,-327,
5,1693,1475,-218,
5,1519,1607,88,
5,1651,2057,406,
5,2099,2292,193,
5,2335,2008,-327,
5,2047,1575,-472,
5,1617,2127,510,
5,2171,1783,-388,
5,1827,1701,-126,
5,1743,1521,-222,
5,1563,1483,-80,
5,1525,1725,200,
5,1765,1867,102,
5,1910,1691,-219,
5,1731,1869,138,
5,1912,2109,197,
5,2154,1610,-544,
5,1653,1595,-58,
5,1638,1465,-173,
5,1508,2384,876,
5,2427,1944,-483,
5,1988,1715,-273,
5,1757,2059,302,
5,2104,2192,88,
5,2237,1599,-638,
5,1643,2108,465,
5,2151,1655,-496,
5,1695,1735,40,
5,1779,1871,92,
5,1911,2005,94,
5,2047,2127,80,
5,2172,1944,-228,
5,1987,1503,-484,
5,1545,2013,468,
5,2055,1625,-430,
5,1666,1551,-115,
5,1595,2211,616,
5,2254,1924,-330,
5,1967,1495,-472,
5,1537,2041,504,
5,2083,1911,-172,
5,1954,2301,347,
5,2345,1855,-490,
5,1895,2142,247,
5,2186,1903,-283,
5,1948,1980,32,
5,2023,2320,297,
5,2364,2191,-173,
5,2233,2218,-15,
5,2261,1827,-434,
5,1869,2172,303,
5,2215,2298,83,
5,2339,1787,-552,
5,1829,2076,247,
5,2119,1879,-240,
5,1921,2015,94,
5,2058,1727,-331,
5,1769,1905,136,
5,1952,1998,46,
5,2040,1933,-107,
5,1975,1647,-328,
5,1691,1996,305,
5,2037,1655,-382,
5,1699,1635,-64,
5,1675,1823,148,
5,1867,1903,36,
5,1948,2250,302,
5,2292,2082,-210,
5,2127,1952,-175,
5,1992,2292,300,
5,2335,1679,-656,
5,1723,2137,414,
5,2175,2168,-7,
5,2213,2143,-70,
5,2188,1543,-645,
5,1585,1779,194,
5,1820,2024,204,
5,2066,1849,-217,
5,1888,1773,-115,
5,1815,2226,411,
5,2271,2368,97,
5,2411,1929,-482,
5,1971,1485,-486,
5,1527,2296,769,
5,2339,1543,-796,
5,1585,1879,294,
5,1921,1855,-66,
5,1899,1953,54,
5,1994,2303,309,
5,2347,2386,39,
5,2430,1994,-436,
5,2038,2078,40,
5,2122,2002,-120,
5,2046,1967,-79,
5,2010,2044,34,
5,2087,1969,-118,
5,2012,1789,-223,
5,1830,1715,-115,
5,1757,2046,289,
5,2089,1807,-282,
5,1851,1795,-56,
5,1839,2347,508,
5,2391,2372,-19,
5,2415,1823,-592,
5,1863,1797,-66,
5,1839,1559,-280,
5,1601,2100,499,
5,2143,1976,-167,
5,2019,2315,296,
5,2359,2183,-176,
5,2226,1691,-535,
5,1731,1502,-229,
5,1545,1954,409,
5,1997,1925,-72,
5,1970,1483,-487,
5,1526,2095,569,
5,2139,1978,-161,
5,2019,1807,-212,
5,1848,2364,516,
5,2407,1715,-692,
5,1755,1481,-274,
5,1523,2192,669,
5,2235,2059,-176,
5,2103,1775,-328,
5,1817,1695,-122,
5,1736,2141,405,
5,2185,1970,-215,
5,2012,1999,-13,
5,2040,1767,-273,
5,1808,1799,-9,
5,1841,1731,-110,
5,1774,1968,194,
5,2011,1631,-380,
5,1672,1974,302,
5,2014,2317,303,
5,2361,1863,-498,
5,1905,1695,-210,
5,1738,2092,354,
5,2135,1603,-532,
5,1645,2155,510,
5,2199,2078,-121,
5,2122,1627,-495,
5,1671,1559,-112,
5,1601,1799,198,
5,1843,2204,361,
5,2249,1919,-330,
5,1964,1911,-53,
5,1954,1689,-265,
5,1731,1815,84,
5,1857,2056,199,
5,2101,1567,-534,
5,1609,2230,621,
5,2273,1731,-542,
5,1775,2132,357,
5,2175,1960,-215,
5,2002,1575,-427,
5,1618,1555,-63,
5,1597,2115,518,
5,2159,1823,-336,
5,1865,1960,95,
5,2002,2200,198,
5,2245,1867,-378,
5,1909,1731,-178,
5,1775,2030,255,
5,2074,2113,39,
5,2159,1631,-528,
5,1673,1871,198,
5,1912,2276,364,
5,2319,1471,-848,
5,1511,2019,508,
5,2062,2313,251,
5,2357,1923,-434,
5,1964,1487,-477,
5,1530,2047,517,
5,2093,1863,-230,
5,1906,1531,-375,
5,1574,1506,-68,
5,1549,1956,407,
5,1998,1937,-61,
5,1979,2228,249,
5,2271,1944,-327,
5,1986,1827,-159,
5,1870,1607,-263,
5,1649,2216,567,
5,2261,1879,-382,
5,1920,2079,159,
5,2122,1685,-437,
5,1727,1827,100,
5,1868,2118,250,
5,2159,1779,-380,
5,1823,1701,-122,
5,1743,1827,84,
5,1870,2016,146,
5,2058,2302,244,
5,2346,1922,-424,
5,1965,1853,-112,
5,1895,1733,-162,
5,1775,1711,-64,
5,1754,1739,-15,
5,1782,1871,89,
5,1915,2009,94,
5,2053,1719,-334,
5,1761,1847,86,
5,1890,1936,46,
5,1982,1759,-223,
5,1801,2108,307,
5,2154,2093,-61,
5,2138,1865,-273,
5,1907,2213,306,
5,2255,2092,-163,
5,2136,1863,-273,
5,1906,1529,-377,
5,1573,2140,567,
5,2182,1907,-275,
5,1952,2204,252,
5,2247,2024,-223,
5,2069,2013,-56,
5,2056,1779,-277,
5,1819,1661,-158,
5,1703,2175,472,
5,2218,1583,-635,
5,1625,1659,34,
5,1699,1587,-112,
5,1629,1517,-112,
5,1559,1658,99,
5,1700,2218,518,
5,2262,2196,-66,
5,2239,2383,144,
5,2425,2092,-333,
5,2135,2336,201,
5,2379,1470,-909,
5,1513,2242,729,
5,2285,2222,-63,
5,2265,1887,-378,
5,1936,2288,352,
5,2331,1837,-494,
5,1879,2234,355,
5,2278,2060,-218,
5,2103,2248,145,
5,2291,2332,41,
5,2375,2145,-230,
5,2190,1494,-696,
5,1537,1837,300,
5,1879,2232,353,
5,2275,2263,-12,
5,2303,2240,-63,
5,2283,1947,-336,
5,1989,2073,84,
5,2115,2257,142,
5,2300,2250,-50,
5,2292,1970,-322,
5,2012,1743,-269,
5,1785,2129,344,
5,2173,2008,-165,
5,2047,1827,-220,
5,1869,2223,354,
5,2266,1631,-635,
5,1671,2136,465,
5,2181,2115,-66,
5,2157,1887,-270,
5,1932,2395,463,
5,2438,1845,-593,
5,1886,1575,-311,
5,1615,1709,94,
5,1748,1751,3,
5,1793,1989,196,
5,2030,2135,105,
5,2175,2167,-8,
5,2207,1679,-528,
5,1719,2392,673,
5,2431,1952,-479,
5,1995,1831,-164,
5,1870,1551,-319,
5,1589,1683,94,
5,1724,1711,-13,
55,2367,1847,-520,
5,1888,2254,366,
5,2296,2071,-225,
5,2115,2267,152,
5,2311,2347,36,
5,2391,1661,-730,
5,1701,2107,406,
5,2151,2235,84,
5,2279,1747,-532,
5,1791,1675,-116,
5,1717,2182,465,
5,2225,1903,-322,
5,1952,1675,-277,
5,1715,1972,257,
5,2014,1687,-327,
5,1729,2036,307,
5,2081,1807,-274,
5,1851,1591,-260,
5,1631,1887,256,
5,1932,1549,-383,
5,1591,2047,456,
5,2093,2140,47,
5,2183,2334,151,
5,2377,1527,-850,
5,1570,1527,-43,
5,1569,1984,415,
5,2026,1970,-56,
5,2012,1693,-319,
5,1734,1775,41,
5,1817,1451,-366,
5,1495,1795,300,
5,1838,1787,-51,
5,1831,1925,94,
5,1970,2066,96,
5,2110,1679,-431,
5,1723,2130,407,
5,2174,2316,142,
5,2359,1507,-852,
5,1550,1958,408,
5,2000,2150,150,
5,2193,2078,-115,
5,2122,2319,197,
5,2363,1887,-476,
5,1936,1815,-121,
5,1858,2110,252,
5,2155,1885,-270,
5,1932,1968,36,
5,2010,2066,56,
5,2111,1938,-173,
5,1980,2191,211,
5,2236,1501,-735,
5,1544,2174,630,
5,2218,1730,-488,
5,1771,2076,305,
5,2119,1643,-476,
5,1685,1583,-102,
5,1625,2131,506,
5,2175,2158,-17,
5,2203,2022,-181,
5,2063,1583,-480,
5,1625,1677,52,
5,1719,2223,504,
5,2267,1996,-271,
5,2038,1455,-583,
5,1498,1695,197,
5,1740,2151,411,
5,2196,1985,-211,
5,2028,1639,-389,
5,1683,2144,461,
5,2187,1865,-322,
5,1907,1591,-316,
5,1635,2136,501,
5,2175,2163,-12,
5,2207,1723,-484,
5,1763,1897,134,
5,1944,2248,304,
5,2291,1803,-488,
5,1845,2044,199,
5,2087,1713,-374,
5,1755,2324,569,
5,2367,2156,-211,
5,2198,2404,206,
5,2447,1695,-752,
5,1737,1515,-222,
5,1559,1751,192,
5,1795,1885,90,
5,1928,2178,250,
5,2221,1791,-430,
5,1833,2134,301,
5,2175,1735,-440,
5,1778,2396,618,
5,2440,1862,-578,
5,1903,1891,-12,
5,1936,1661,-275,
5,1703,2066,363,
5,2110,1517,-593,
5,1559,1543,-16,
5,1583,2156,573,
5,2199,1717,-482,
5,1757,1695,-62,
5,1739,1986,247,
5,2028,1701,-327,
5,1742,2047,305,
5,2089,1667,-422,
5,1708,1699,-9,
5,1741,1731,-10,
5,1773,1870,97,
5,1911,2009,98,
5,2047,1767,-280,
5,1811,1968,157,
5,2009,2254,245,
5,2299,2083,-216,
5,2126,2060,-66,
5,2104,1559,-545,
5,1603,1635,32,
5,1678,1819,141,
5,1859,1944,85,
5,1986,2339,353,
5,2382,1997,-385,
5,2041,1615,-426,
5,1657,1743,86,
5,1786,1767,-19,
5,1809,1585,-224,
5,1626,1615,-11,
5,1658,1535,-123,
5,1577,2078,501,
5,2123,1991,-132,
5,2035,1911,-124,
5,1956,2040,84,
5,2083,2027,-56,
5,2069,1487,-582,
5,1527,1531,4,
5,1573,1615,42,
5,1660,2007,347,
5,2047,1727,-320,
5,1768,1499,-269,
5,1543,2216,673,
5,2258,1663,-595,
5,1708,1483,-225,
5,1527,1623,96,
5,1666,1865,199,
5,1908,2004,96,
5,2047,1669,-378,
5,1711,2005,294,
5,2047,1931,-116,
5,1972,1759,-213,
5,1802,1749,-53,
5,1792,2204,412,
5,2248,1911,-337,
5,1952,1950,-2,
5,1991,2136,145,
5,2181,1960,-221,
5,2003,1883,-120,
5,1928,1863,-65,
5,1905,1679,-226,
5,1725,2136,411,
5,2180,1847,-333,
5,1887,1928,41,
5,1970,2224,254,
5,2267,2248,-19,
5,2291,1966,-325,
5,2008,1943,-65,
5,1983,1807,-176,
5,1849,1993,144,
5,2034,1970,-64,
5,2013,1741,-272,
5,1784,2143,359,
5,2186,2170,-16,
5,2215,1771,-444,
5,1815,1895,80,
5,1942,1867,-75,
5,1909,2330,421,
5,2374,2311,-63,
5,2353,1663,-690,
5,1706,1537,-169,
5,1579,1835,256,
5,1876,1929,53,
5,1971,1695,-276,
5,1738,1777,39,
5,1819,1741,-78,
5,1783,2085,302,
5,2129,1966,-163,
5,2007,2153,146,
5,2196,1867,-329,
5,1911,1795,-116,
5,1836,1869,33,
5,1911,2324,413,
5,2367,1623,-744,
5,1664,1699,35,
5,1740,1679,-61,
5,1718,1559,-159,
5,1600,2319,719,
5,2363,2393,30,
5,2431,1887,-544,
5,1932,2061,129,
5,2106,2345,239,
5,2389,2268,-121,
5,2311,1987,-324,
5,2027,1701,-326,
5,1743,1829,86,
5,1871,1687,-184,
5,1728,2035,307,
5,2077,1535,-542,
5,1576,2081,505,
5,2127,2375,248,
5,2418,1823,-595,
5,1865,2014,149,
5,2055,1987,-68,
5,2031,1875,-156,
5,1917,1689,-228,
5,1733,1663,-70,
5,1706,1591,-115,
5,1631,2150,519,
5,2193,1907,-286,
5,1954,1991,37,
