pwmcount, residuebefore, residueafter,diff,scaling
5,2035,1855,-180,
5,1896,1775,-121,
5,1815,1803,-12,
5,1844,2306,462,
5,2350,2332,-18,
5,2375,2202,-173,
5,2245,1813,-432,
5,1856,1675,-181,
5,1718,2118,400,
5,2162,2145,-17,
5,2187,1755,-432,
5,1797,1930,133,
5,1972,2104,132,
5,2147,2036,-111,
5,2078,1802,-276,
5,1843,2249,406,
5,2294,1753,-541,
5,1795,1994,199,
5,2037,1701,-336,
5,1743,2144,401,
5,2187,1710,-477,
5,1750,2047,297,
5,2091,1706,-385,
5,1749,1631,-118,
5,1675,1911,236,
5,1958,2150,192,
5,2194,1651,-543,
5,1695,1958,263,
5,1999,2191,192,
5,2235,1949,-286,
5,1992,1919,-73,
5,1968,1902,-66,
5,1946,1615,-331,
5,1655,1585,-70,
5,1627,1863,236,
5,1903,2208,305,
5,2252,1663,-589,
5,1706,1999,293,
5,2044,1774,-270,
5,1815,1802,-13,
5,1845,1944,99,
5,1985,1867,-118,
5,1907,2066,159,
5,2110,2201,91,
5,2246,1924,-322,
5,1966,1895,-71,
5,1940,1823,-117,
5,1866,2070,204,
5,2111,1887,-224,
5,1936,2182,246,
5,2223,1829,-394,
5,1871,1645,-226,
5,1690,1944,254,
5,1985,1919,-66,
5,1968,1787,-181,
5,1828,1924,96,
5,1967,2216,249,
5,2260,1931,-329,
5,1973,1699,-274,
5,1743,1475,-268,
5,1517,1767,250,
5,1809,2328,519,
5,2367,1463,-904,
5,1503,1535,32,
5,1578,2203,625,
5,2247,2185,-62,
5,2227,2324,97,
5,2367,1461,-906,
5,1502,1970,468,
5,2011,1847,-164,
5,1889,1617,-272,
5,1660,2276,616,
5,2319,1623,-696,
5,1666,1719,53,
5,1760,1807,47,
5,1851,2204,353,
5,2249,1767,-482,
5,1809,2222,413,
5,2263,2248,-15,
5,2291,1963,-328,
5,2006,1931,-75,
5,1974,1811,-163,
5,1853,2160,307,
5,2203,1811,-392,
5,1851,1789,-62,
5,1830,2030,200,
5,2071,2064,-7,
5,2108,2204,96,
5,2246,1703,-543,
5,1745,2360,615,
5,2403,2078,-325,
5,2119,1839,-280,
5,1880,2140,260,
5,2183,2229,46,
5,2271,1791,-480,
5,1831,1559,-272,
5,1600,1954,354,
5,1994,1507,-487,
5,1549,2158,609,
5,2199,1976,-223,
5,2018,2262,244,
5,2303,2127,-176,
5,2171,2106,-65,
5,2150,2239,89,
5,2283,2060,-223,
5,2105,2148,43,
5,2191,2279,88,
5,2320,2000,-320,
5,2044,2240,196,
5,2283,1695,-588,
5,1739,2152,413,
5,2193,2182,-11,
5,2223,2009,-214,
5,2047,1984,-63,
5,2027,1911,-116,
5,1957,1895,-62,
5,1940,1622,-318,
5,1663,1607,-56,
5,1651,2175,524,
5,2218,1519,-699,
5,1564,1559,-5,
5,1603,2004,401,
5,2047,1572,-475,
5,1614,1605,-9,
5,1649,2324,675,
5,2365,2088,-277,
5,2133,2020,-113,
5,2063,1839,-224,
5,1883,2248,365,
5,2293,1911,-382,
5,1960,1475,-485,
5,1521,2190,669,
5,2233,2328,95,
5,2371,1990,-381,
5,2033,1811,-222,
5,1853,1475,-378,
5,1517,2033,516,
5,2075,2070,-5,
5,2111,1581,-530,
5,1623,1815,192,
5,1856,2158,302,
5,2200,1815,-385,
5,1857,1535,-322,
5,1577,2295,718,
5,2339,2236,-103,
5,2279,1741,-538,
5,1783,1927,144,
5,1969,1952,-17,
5,1995,1875,-120,
5,1918,1907,-11,
5,1952,1479,-473,
5,1521,2133,612,
5,2175,1899,-276,
5,1946,1830,-116,
5,1871,2015,144,
5,2058,2047,-11,
5,2094,1821,-273,
5,1867,1751,-116,
5,1794,1793,-1,
5,1835,2038,203,
5,2082,2176,94,
5,2219,1743,-476,
5,1787,2298,511,
5,2342,1547,-795,
5,1590,1575,-15,
5,1617,1815,198,
5,1857,1958,101,
5,1999,1663,-336,
5,1707,1968,261,
5,2010,2102,92,
5,2143,1861,-282,
5,1901,1843,-58,
5,1884,1823,-61,
5,1865,1907,42,
5,1952,2296,344,
5,2339,2060,-279,
5,2105,2149,44,
5,2191,1815,-376,
5,1855,1687,-168,
5,1731,1723,-8,
5,1764,2232,468,
5,2277,2105,-172,
5,2147,1711,-436,
5,1753,1693,-60,
5,1735,1667,-68,
5,1710,1855,145,
5,1899,1739,-160,
5,1781,1871,90,
5,1913,1753,-160,
5,1795,1623,-172,
5,1664,1695,31,
5,1741,1463,-278,
5,1507,1805,298,
5,1846,2047,201,
5,2091,1661,-430,
5,1703,2009,306,
5,2047,1946,-101,
5,1987,2137,150,
5,2183,1959,-224,
5,1999,1950,-49,
5,1991,1926,-65,
5,1968,2281,313,
5,2324,2208,-116,
5,2249,1863,-386,
5,1905,1949,44,
5,1991,2285,294,
5,2329,1637,-692,
5,1679,1675,-4,
5,1717,1811,94,
5,1853,1950,97,
5,1990,1502,-488,
5,1542,1895,353,
5,1940,1607,-333,
5,1649,2003,354,
5,2047,2192,145,
5,2236,2068,-168,
5,2111,1887,-224,
5,1932,2018,86,
5,2059,1997,-62,
5,2040,2235,195,
5,2277,1535,-742,
5,1579,1771,192,
5,1811,2119,308,
5,2162,1835,-327,
5,1877,1873,-4,
5,1915,2268,353,
5,2311,2234,-77,
5,2278,1891,-387,
5,1936,1976,40,
5,2018,2064,46,
5,2107,2256,149,
5,2299,1966,-333,
5,2007,1735,-272,
5,1775,1759,-16,
5,1800,1471,-329,
5,1514,2328,814,
5,2371,1786,-585,
5,1827,1859,32,
5,1901,1992,91,
5,2032,1445,-587,
5,1489,2256,767,
5,2299,2080,-219,
5,2123,2108,-15,
5,2153,1875,-278,
5,1917,2171,254,
5,2214,2260,46,
5,2303,1503,-800,
5,1546,2106,560,
5,2150,1875,-275,
5,1915,1489,-426,
5,1531,1734,203,
5,1775,1974,199,
5,2016,1998,-18,
5,2038,1615,-423,
5,1659,1903,244,
5,1952,2008,56,
5,2047,2197,150,
5,2239,1960,-279,
5,2004,1517,-487,
5,1559,2220,661,
5,2262,1510,-752,
5,1554,1758,204,
5,1798,1794,-4,
5,1836,1873,37,
5,1917,2012,95,
5,2055,1675,-380,
5,1719,2189,470,
5,2232,1745,-487,
5,1788,2024,236,
5,2067,1944,-123,
5,1987,2224,237,
5,2267,1727,-540,
5,1771,1713,-58,
5,1753,1995,242,
5,2035,1815,-220,
5,1857,1951,94,
5,1992,2239,247,
5,2282,1955,-327,
5,1998,2051,53,
5,2095,2080,-15,
5,2124,2068,-56,
5,2111,1531,-580,
5,1573,2156,583,
5,2199,1667,-532,
5,1707,1483,-224,
5,1527,2095,568,
5,2138,1655,-483,
5,1697,1843,146,
5,1885,1823,-62,
5,1865,2072,207,
5,2118,2115,-3,
5,2159,2308,149,
5,2351,2120,-231,
5,2165,2318,153,
5,2363,2036,-327,
5,2078,2282,204,
5,2323,1627,-696,
5,1670,1976,306,
5,2019,1541,-478,
5,1583,1893,310,
5,1938,1986,48,
5,2028,1567,-461,
5,1609,2232,623,
5,2275,2379,104,
5,2421,2054,-367,
5,2098,1829,-269,
5,1871,2289,418,
5,2331,2331,0,
5,2375,2060,-315,
5,2105,1621,-484,
5,1660,1711,51,
5,1751,1797,46,
5,1839,1995,156,
5,2037,2236,199,
5,2279,1699,-580,
55,2167,1539,-628,
5,1578,1936,358,
5,1980,2175,195,
5,2219,2101,-118,
5,2143,2189,46,
5,2233,2016,-217,
5,2059,1787,-272,
5,1829,1919,90,
5,1968,2268,300,
5,2311,1663,-648,
5,1707,2172,465,
5,2215,1992,-223,
5,2034,1695,-339,
5,1739,1469,-270,
5,1511,2228,717,
5,2271,1522,-749,
5,1563,1759,196,
5,1799,1471,-328,
5,1517,1811,294,
5,1854,1950,96,
5,1992,1971,-21,
5,2012,1631,-381,
5,1674,1711,37,
5,1753,2011,258,
5,2055,1823,-232,
5,1868,1803,-65,
5,1846,1843,-3,
5,1884,1711,-173,
5,1755,1851,96,
5,1892,1779,-113,
5,1821,2169,348,
5,2211,2043,-168,
5,2086,1962,-124,
5,2001,1934,-67,
5,1975,1711,-264,
5,1753,1948,195,
5,1991,1871,-120,
5,1912,1895,-17,
5,1944,1982,38,
5,2024,1747,-277,
5,1792,1936,144,
5,1979,2017,38,
5,2060,1932,-128,
5,1973,2066,93,
5,2109,1731,-378,
5,1775,1863,88,
5,1901,1837,-64,
5,1879,1715,-164,
5,1758,1693,-65,
5,1732,2186,454,
5,2230,1639,-591,
5,1681,2241,560,
5,2283,1797,-486,
5,1841,2096,255,
5,2140,1923,-217,
5,1968,1487,-481,
5,1529,2197,668,
5,2239,2070,-169,
5,2111,1679,-432,
5,1722,1865,143,
5,1905,2043,138,
5,2086,1503,-583,
5,1547,2326,779,
5,2367,1835,-532,
5,1876,2186,310,
5,2230,1535,-695,
5,1581,2300,719,
5,2343,2171,-172,
5,2215,1477,-738,
5,1518,2174,656,
5,2218,1519,-699,
5,1564,1759,195,
5,1800,1942,142,
5,1986,1907,-79,
5,1954,1579,-375,
5,1621,2169,548,
5,2215,1983,-232,
5,2026,1751,-275,
5,1792,1993,201,
5,2035,1447,-588,
5,1491,2109,618,
5,2153,1980,-173,
5,2021,1907,-114,
5,1952,1465,-487,
5,1507,1603,96,
5,1644,2210,566,
5,2255,1934,-321,
5,1977,2232,255,
5,2274,2318,44,
5,2361,2187,-174,
5,2230,1693,-537,
5,1735,1879,144,
5,1920,1911,-9,
5,1960,1843,-117,
5,1886,2026,140,
5,2069,1475,-594,
5,1519,1981,462,
5,2023,2013,-10,
5,2056,1735,-321,
5,1775,1603,-172,
5,1647,2097,450,
5,2142,1597,-545,
5,1639,1843,204,
5,1883,2030,147,
5,2073,2325,252,
5,2367,1673,-694,
5,1715,2185,470,
5,2229,1521,-708,
5,1563,2398,835,
5,2439,1795,-644,
5,1837,1940,103,
5,1984,1928,-56,
5,1971,2390,419,
5,2431,2274,-157,
5,2319,1633,-686,
5,1675,1721,46,
5,1763,2123,360,
5,2167,2100,-67,
5,2143,1709,-434,
5,1750,1693,-57,
5,1735,2145,410,
5,2188,2286,98,
5,2329,2104,-225,
5,2148,1663,-485,
5,1706,1537,-169,
5,1581,1885,304,
5,1932,2397,465,
5,2439,1751,-688,
5,1795,2162,367,
5,2206,1875,-331,
5,1915,2056,141,
5,2101,1941,-160,
5,1983,1713,-270,
5,1756,1597,-159,
5,1639,2216,577,
5,2259,2355,96,
5,2397,1924,-473,
5,1966,2111,145,
5,2156,2197,41,
5,2239,2137,-102,
5,2182,1701,-481,
5,1743,2156,413,
5,2200,1618,-582,
5,1660,1599,-61,
5,1643,1539,-104,
5,1580,1993,413,
5,2039,1503,-536,
5,1547,2168,621,
5,2211,1883,-328,
5,1928,1871,-57,
5,1914,2011,97,
5,2054,2260,206,
5,2303,1511,-792,
5,1555,2014,459,
5,2055,1625,-430,
5,1667,1966,299,
5,2008,2142,134,
5,2185,1909,-276,
5,1952,1791,-161,
5,1833,2032,199,
5,2072,2128,56,
5,2175,1683,-492,
5,1726,1727,1,
5,1769,1558,-211,
5,1600,1695,95,
5,1738,2047,309,
5,2093,1815,-278,
5,1859,1699,-160,
5,1741,1944,203,
5,1986,1703,-283,
5,1745,1735,-10,
5,1777,2032,255,
5,2076,2125,49,
5,2167,2060,-107,
5,2105,2148,43,
5,2191,2032,-159,
5,2075,1755,-320,
5,1799,1687,-112,
5,1730,1775,45,
5,1817,2278,461,
5,2322,1839,-483,
5,1881,1563,-318,
5,1607,1863,256,
5,1902,1479,-423,
5,1521,2344,823,
5,2385,1545,-840,
5,1587,1523,-64,
5,1567,1985,418,
5,2028,1545,-483,
5,1587,1723,136,
5,1767,1499,-268,
5,1542,1956,414,
5,1998,1992,-6,
5,2034,1717,-317,
5,1759,1855,96,
5,1898,1671,-227,
5,1714,2027,313,
5,2071,1903,-168,
5,1952,2047,95,
5,2091,1984,-107,
5,2025,1861,-164,
5,1901,2258,357,
5,2302,1759,-543,
5,1800,1543,-257,
5,1583,2162,579,
5,2205,2153,-52,
5,2195,2240,45,
5,2284,2226,-58,
5,2271,1787,-484,
5,1829,2196,367,
5,2239,2068,-171,
5,2111,1679,-432,
5,1723,1763,40,
5,1806,1837,31,
5,1878,1714,-164,
5,1757,1749,-8,
5,1792,2041,249,
5,2084,1913,-171,
5,1960,2209,249,
5,2252,1972,-280,
5,2013,1627,-386,
5,1671,2074,403,
5,2119,1639,-480,
5,1681,2089,408,
5,2132,2124,-8,
5,2169,2152,-17,
5,2195,2032,-163,
5,2074,1741,-333,
5,1783,1932,149,
5,1972,2230,258,
5,2274,1887,-387,
5,1936,2341,405,
5,2383,1647,-736,
5,1690,2099,409,
5,2143,1831,-312,
5,1873,1863,-10,
5,1903,2159,256,
5,2203,1823,-380,
5,1867,1952,85,
5,1993,2293,300,
5,2335,2212,-123,
5,2255,2034,-221,
5,2078,1755,-323,
5,1796,1471,-325,
5,1513,1925,412,
5,1970,1543,-427,
5,1585,2000,415,
5,2041,1983,-58,
5,2025,1853,-172,
5,1895,2156,261,
5,2198,1817,-381,
5,1858,2115,257,
5,2161,2001,-160,
5,2043,1451,-592,
5,1495,1799,304,
5,1841,1944,103,
5,1986,1709,-277,
5,1752,1901,149,
5,1946,2300,354,
5,2343,2274,-69,
5,2318,1887,-431,
5,1932,1976,44,
5,2020,2364,344,
5,2408,2189,-219,
5,2231,2160,-71,
5,2204,1969,-235,
5,2012,1940,-72,
5,1982,1599,-383,
5,1643,2052,409,
5,2095,1566,-529,
5,1607,1969,362,
5,2011,1477,-534,
5,1519,2090,571,
5,2134,1862,-272,
5,1903,1727,-176,
5,1769,1663,-106,
5,1704,2226,522,
5,2270,1998,-272,
5,2041,2135,94,
5,2175,1487,-688,
5,1529,2090,561,
5,2133,1795,-338,
5,1835,2195,360,
5,2239,2076,-163,
5,2119,1996,-123,
5,2039,2030,-9,
5,2073,1913,-160,
5,1957,1831,-126,
5,1875,2081,206,
5,2124,1743,-381,
5,1785,2087,302,
5,2131,2232,101,
5,2277,1891,-386,
5,1936,2087,151,
5,2129,1699,-430,
5,1743,1725,-18,
5,1767,1655,-112,
5,1695,1467,-228,
5,1511,2135,624,
5,2175,2119,-56,
5,2161,2191,30,
5,2235,1694,-541,
5,1735,1463,-272,
5,1505,1487,-18,
5,1530,2204,674,
5,2249,2022,-227,
5,2065,1949,-116,
5,1991,1459,-532,
5,1501,1753,252,
5,1795,1947,152,
5,1989,2133,144,
5,2175,1689,-486,
5,1731,2248,517,
5,2291,1863,-428,
5,1902,1543,-359,
5,1585,1671,86,
5,1711,1967,256,
5,2009,2210,201,
5,2255,1877,-378,
5,1920,2225,305,
5,2268,1683,-585,
5,1724,1775,51,
5,1815,1915,100,
5,1960,1695,-265,
5,1735,2147,412,
5,2191,1611,-580,
5,1653,1741,88,
5,1784,1727,-57,
5,1771,1707,-64,
5,1749,1952,203,
5,1993,1723,-270,
5,1767,1443,-324,
5,1485,2062,577,
5,2107,1470,-637,
5,1512,2181,669,
5,2227,1491,-736,
5,1536,2104,568,
5,2149,1526,-623,
5,1569,1972,403,
5,2014,1849,-165,
5,1891,1579,-312,
5,1619,1968,349,
5,2009,1529,-480,
5,1571,1711,140,
5,1752,1791,39,
5,1832,2034,202,
5,2077,1695,-382,
5,1735,1715,-20,
5,1761,2004,243,
5,2047,1666,-381,
5,1707,2070,363,
5,2111,1779,-332,
5,1821,2014,193,
5,2057,1469,-588,
5,1512,2242,730,
5,2287,1910,-377,
5,1954,2207,253,
5,2250,1715,-535,
5,1757,1755,-2,
5,1797,2211,414,
5,2252,1763,-489,
5,1806,2163,357,
5,2207,2048,-159,
5,2091,1757,-334,
5,1799,1779,-20,
5,1821,1763,-58,
5,1805,1586,-219,
5,1627,2196,569,
5,2239,1593,-646,
5,1636,1727,91,
5,1768,1711,-57,
5,1752,2101,349,
5,2143,1975,-168,
5,2017,1997,-20,
5,2040,1559,-481,
5,1601,2220,619,
5,2263,1831,-432,
5,1873,1811,-62,
5,1853,1735,-118,
5,1776,2233,457,
5,2277,1695,-582,
5,1739,1469,-270,
5,1511,1551,40,
5,1595,2316,721,
5,2359,2288,-71,
5,2331,2276,-55,
5,2319,2141,-178,
5,2184,1855,-329,
5,1901,1625,-276,
5,1667,2177,510,
5,2220,1839,-381,
5,1879,1811,-68,
5,1852,1847,-5,
5,1887,1563,-324,
5,1604,1851,247,
5,1893,1936,43,
5,1979,1903,-76,
5,1948,2136,188,
5,2175,2269,94,
5,2311,2087,-224,
5,2131,1909,-222,
5,1954,1871,-83,
5,1915,1547,-368,
5,1588,1993,405,
5,2035,1703,-332,
5,1744,1741,-3,
5,1783,2098,315,
5,2143,2396,253,
5,2439,1968,-471,
5,2009,2104,95,
5,2147,2041,-106,
5,2082,2181,99,
5,2225,1903,-322,
5,1948,2246,298,
5,2291,1964,-327,
5,2007,2362,355,
5,2406,2137,-269,
5,2181,1595,-586,
5,1637,1727,90,
5,1771,1915,144,
5,1962,1699,-263,
5,1742,1883,141,
5,1929,2228,299,
5,2271,2000,-271,
5,2041,2031,-10,
5,2075,2218,143,
5,2262,1985,-277,
5,2027,2060,33,
5,2103,2397,294,
5,2439,1847,-592,
5,1889,2091,202,
5,2133,1703,-430,
5,1745,2201,456,
5,2243,2069,-174,
5,2111,1789,-322,
5,1831,1819,-12,
5,1861,1807,-54,
5,1850,1883,33,
5,1928,2121,193,
5,2165,1477,-688,
5,1519,2234,715,
5,2277,2267,-10,
5,2311,1815,-496,
5,1857,1887,30,
5,1933,1645,-288,
5,1688,2355,667,
5,2398,1555,-843,
5,1598,2253,655,
5,2296,1759,-537,
5,1802,1695,-107,
5,1738,1940,202,
5,1983,1705,-278,
5,1747,1727,-20,
5,1771,2240,469,
5,2284,1531,-753,
5,1575,2144,569,
5,2188,1863,-325,
5,1905,2055,150,
5,2099,1775,-324,
5,1817,2022,205,
5,2063,2316,253,
5,2359,1663,-696,
5,1707,1543,-164,
5,1585,1567,-18,
5,1608,1647,39,
5,1691,1925,234,
5,1970,1691,-279,
5,1733,1510,-223,
5,1551,2100,549,
5,2143,1867,-276,
5,1909,1685,-224,
5,1727,2181,454,
5,2223,2097,-126,
5,2143,2128,-15,
5,2171,1531,-640,
5,1571,2234,663,
5,2277,1733,-544,
5,1775,2392,617,
5,2431,1903,-528,
5,1948,2193,245,
5,2239,1639,-600,
5,1681,1829,148,
5,1871,1751,-120,
5,1795,1996,201,
5,2040,1871,-169,
5,1913,1731,-182,
5,1774,1921,147,
5,1963,1625,-338,
5,1668,2124,456,
5,2167,1779,-388,
5,1821,1497,-324,
5,1539,1936,397,
5,1978,2228,250,
5,2271,1992,-279,
5,2033,2228,195,
5,2271,1823,-448,
5,1866,1599,-267,
5,1645,1677,32,
5,1719,1599,-120,
5,1643,1847,204,
5,1887,1663,-224,
5,1704,1687,-17,
5,1731,2148,417,
5,2191,2275,84,
5,2319,1671,-648,
5,1713,2221,508,
5,2263,2046,-217,
5,2087,2134,47,
5,2175,1699,-476,
5,1741,2138,397,
5,2182,2224,42,
5,2270,1519,-751,
5,1562,2381,819,
5,2423,1996,-427,
5,2039,2396,357,
5,2439,2016,-423,
5,2059,1735,-324,
5,1779,2249,470,
5,2291,1909,-382,
5,1953,1827,-126,
5,1867,2072,205,
5,2115,1831,-284,
5,1871,2232,361,
5,2275,1679,-596,
5,1722,1663,-59,
5,1706,2021,315,
5,2063,1948,-115,
5,1991,2240,249,
5,2284,2220,-64,
55,2111,2063,-48,
5,2106,1731,-375,
5,1773,2399,626,
5,2444,1913,-531,
5,1960,2216,256,
5,2259,2358,99,
5,2399,2182,-217,
5,2226,1855,-371,
5,1897,2092,195,
5,2135,1507,-628,
5,1550,1807,257,
5,1853,1895,42,
5,1942,1839,-103,
5,1883,1885,2,
5,1932,2239,307,
5,2282,1767,-515,
5,1809,1759,-50,
5,1800,2215,415,
5,2257,1731,-526,
5,1773,1871,98,
5,1913,2072,159,
5,2115,2047,-68,
5,2093,1667,-426,
5,1708,1701,-7,
5,1743,2091,348,
5,2134,1755,-379,
5,1795,2159,364,
5,2202,2248,46,
5,2291,2184,-107,
5,2229,1543,-686,
5,1583,1737,154,
5,1779,1459,-320,
5,1500,1751,251,
5,1794,2006,212,
5,2047,1515,-532,
5,1557,1871,314,
5,1911,1903,-8,
5,1952,2307,355,
5,2351,1775,-576,
5,1816,1703,-113,
5,1743,2113,370,
5,2158,1952,-206,
5,1995,2040,45,
5,2082,1711,-371,
5,1753,1964,211,
5,2006,1641,-365,
5,1683,2311,628,
5,2355,2040,-315,
5,2084,2079,-5,
5,2124,1691,-433,
5,1735,2153,418,
5,2196,2191,-5,
5,2237,1767,-470,
5,1807,1751,-56,
5,1793,1831,38,
5,1871,1663,-208,
5,1709,2226,517,
5,2271,1635,-636,
5,1679,1942,263,
5,1984,2032,48,
5,2076,2224,148,
5,2268,2155,-113,
5,2199,2345,146,
5,2390,1658,-732,
5,1700,2172,472,
5,2216,1803,-413,
5,1842,1891,49,
5,1936,1987,51,
5,2030,1871,-159,
5,1915,1703,-212,
5,1747,1949,202,
5,1991,2151,160,
5,2195,1930,-265,
5,1971,1651,-320,
5,1693,1699,6,
5,1739,2259,520,
5,2303,1725,-578,
5,1767,1501,-266,
5,1543,2168,625,
5,2213,1835,-378,
5,1879,1983,104,
5,2025,1655,-370,
5,1697,1695,-2,
5,1741,2047,306,
5,2091,2028,-63,
5,2071,2130,59,
5,2175,2375,200,
5,2419,2114,-305,
5,2157,1683,-474,
5,1724,2037,313,
5,2079,1763,-316,
5,1805,1687,-118,
5,1730,1527,-203,
5,1569,1781,212,
5,1823,2087,264,
5,2130,2336,206,
5,2381,2060,-321,
5,2103,2004,-99,
5,2047,2095,48,
5,2140,1875,-265,
5,1916,2078,162,
5,2123,2006,-117,
5,2047,1954,-93,
5,1995,2246,251,
5,2290,1601,-689,
5,1644,2217,573,
5,2261,1936,-325,
5,1980,1919,-61,
5,1968,1807,-161,
5,1849,2108,259,
5,2151,1944,-207,
5,1986,1715,-271,
5,1759,1807,48,
5,1849,1533,-316,
5,1575,1887,312,
5,1930,1509,-421,
5,1551,2230,679,
5,2271,2016,-255,
5,2060,2057,-3,
5,2101,1735,-366,
5,1777,1955,178,
5,1997,1731,-266,
5,1772,2076,304,
5,2118,1447,-671,
5,1490,1903,413,
5,1948,2047,99,
5,2095,2246,151,
5,2289,2346,57,
5,2391,1614,-777,
5,1655,2182,527,
5,2225,1795,-430,
5,1839,1790,-49,
5,1832,2140,308,
5,2183,2025,-158,
5,2065,1803,-262,
5,1845,2009,164,
5,2047,1629,-418,
5,1671,1883,212,
5,1928,1775,-153,
5,1819,2080,261,
5,2126,1970,-156,
5,2012,1847,-165,
5,1891,1883,-8,
5,1928,2132,204,
5,2175,2168,-7,
5,2211,1957,-254,
5,1999,1735,-264,
5,1776,2148,372,
5,2191,1727,-464,
5,1770,2342,572,
5,2386,1809,-577,
5,1851,2064,213,
5,2108,2315,207,
5,2359,2159,-200,
5,2203,2297,94,
5,2339,1871,-468,
5,1913,2175,262,
5,2220,2162,-58,
5,2207,2147,-60,
5,2191,1447,-744,
5,1490,1952,462,
5,1994,2256,262,
5,2300,2036,-264,
5,2079,2240,161,
5,2283,1757,-526,
5,1798,2224,426,
5,2266,1637,-629,
5,1681,2193,512,
5,2237,1767,-470,
5,1809,1703,-106,
5,1747,2058,311,
5,2102,1524,-578,
5,1566,1827,261,
5,1868,1653,-215,
5,1693,1901,208,
5,1948,2310,362,
5,2355,1667,-688,
5,1709,2017,308,
5,2059,1534,-525,
5,1576,2209,633,
5,2252,1727,-525,
5,1772,1982,210,
5,2023,1806,-217,
5,1848,2161,313,
5,2204,1523,-681,
5,1567,2118,551,
5,2161,2159,-2,
5,2202,2036,-166,
5,2079,1499,-580,
5,1543,1950,407,
5,1990,2240,250,
5,2284,2174,-110,
5,2218,2272,54,
5,2315,1686,-629,
5,1729,2403,674,
5,2446,1961,-485,
5,2004,2098,94,
5,2142,1773,-369,
5,1814,1694,-120,
5,1737,1467,-270,
5,1511,1451,-60,
5,1494,1795,301,
5,1836,1827,-9,
5,1869,2123,254,
5,2165,2016,-149,
5,2058,2165,107,
5,2207,1779,-428,
5,1823,1767,-56,
5,1807,2175,368,
5,2219,2002,-217,
5,2045,2094,49,
5,2138,1920,-218,
5,1966,1703,-263,
5,1743,1683,-60,
5,1728,1930,202,
5,1972,2282,310,
